,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,-0.3492307400921746,-0.12222633808953857,0.6402366827620902,-0.4601257017486666,-0.13194863829343434,-0.019943605869048246,-0.19473069263885634
1,-0.6616465793058879,-0.5140325508399848,0.18163645304137432,-0.7456952642306689,-0.7242044294101341,-0.483907113491603,-0.8635446746660826
2,-0.1844250596351813,-0.16062865427425585,0.29040894660836614,-0.6358216508507446,-0.30410761319493673,-0.12343937528947281,-0.4396849924894807
3,-0.7166007003605035,-0.42381586466423277,0.004138035854239774,-0.9168358174278439,-0.5550981494423504,-0.34652288276473187,-0.45380532914810345
4,-1.0219557739375276,-0.624651997596192,-0.3273538266238134,-0.8719566359525941,-0.8625931487543582,-0.6425526927584387,-0.9564351351185181
5,-0.481920181409091,-0.35870465208274604,-0.37560965762363807,-0.3691191272543977,-0.5191044664579018,-0.2450569955549215,-0.46726257407839655
6,-0.4160010357396189,-0.6137258962831496,-0.8414349065814832,-0.4109506470620575,-0.9215916105425969,-0.5348808544265923,-0.6498325292110738
7,-0.6033071572942639,-0.7073743005869075,-1.0675000646604218,-0.5044243837274258,-0.8981601930897014,-0.6153200064031513,-0.9133000876608495
8,-0.677990469451963,-0.6523887254056213,-0.8502085145829348,-0.4239700486782761,-0.8776122433542163,-0.5580621002676267,-0.7457985222272578
9,-0.5562856746131573,-0.613318009330781,-0.7807575721801818,-0.49910552607232134,-1.1270146096247438,-0.8564842141004659,-1.0386081262899067
10,-0.1046879787498618,-0.4358321714459011,-0.49926321632214155,-0.25648177662066407,-0.8153519727197853,-0.49403648290362007,-0.8399051733576368
11,0.30785753980313224,-0.1291951616520499,0.2874185404839338,0.062311731778020955,-0.052100908549574144,0.40688840232907963,-0.2589518267178313
12,-0.20925245400548853,-0.40539505827221817,0.5162202821445909,-0.3567398894281979,-0.07159600917120841,0.3660512756394009,-0.21987073627136164
13,-0.6787579253881333,-0.6264464476145103,-0.08056890828775565,-0.462444853175483,-0.373554550951107,0.20195476167811574,-0.49792043774791933
14,-0.5234351092751943,-0.4668821693307941,-0.20527876583369675,-0.444389814934653,-0.27716349101405696,0.42185454764405045,-0.2272350378393776
15,-0.07290631306180728,-0.29117539971346673,-0.1403037344117095,-0.1438221218645336,0.16382653361381544,0.8469885789106603,-0.05694522413036761
16,-0.25741047640772585,-0.3923919410307952,0.13593211419768636,-0.35637827458691423,0.1036436204584831,0.7285948525247312,0.1460194398153913
17,-0.7398678815726942,-0.7345947912436398,-0.28992853329684465,-0.6047668896392561,-0.6312018338330112,-0.1820828222944836,-0.46056688639172283
18,-0.9273927334723187,-0.8507112860687875,-0.895426394533402,-0.7312020392727253,-0.7664674410868635,-0.47837452643418843,-0.8095902080327831
19,-0.6433844659392971,-0.5937914250018917,-0.3248337825033154,-0.4765085182471322,-0.37425813724336476,-0.1705839982926999,-0.38363460249634657
20,-0.15294481425863893,-0.40136530552621125,-0.08922251043553686,-0.12323738248519528,-0.2827880645953755,0.004940033005899481,-0.2479153085275467
21,-0.34571399115347745,-0.5815251783936152,-0.5943186091614336,-0.17814162254250154,-0.47191795497927985,-0.23018078856750485,-0.6040940745427205
22,-0.5381641209290535,-0.867736904624474,-1.0810752143971278,-0.6006566697833303,-0.7549219866786118,-0.7985403348530379,-1.0806231590649686
23,-0.4078361711504268,-0.667835870856801,-0.7305699196728419,-0.6037483116976161,-0.5137134109873742,-0.4979451094066261,-0.5821583823295111
24,-0.12163277816718576,-0.4631462684102042,-0.23621688252295314,-0.08872512478948962,-0.2658464885064163,-0.04004274482301286,-0.2760069603519743
25,-0.20075859093056891,-0.481097420880568,-0.16811498994810847,-0.509757636737092,-0.25604507898083,-0.1026875241840161,-0.5074026582588709
26,-0.43583602745854044,-0.5448052911170042,-0.5210216558177692,-0.34918653376240755,-0.3930746200235923,-0.18165669257300518,-0.3917654896077248
27,-0.8905505045014213,-0.9980363674043725,-1.281655712485282,-0.6009675670522757,-0.9218326667926761,-0.5371052196726305,-0.8545345436937294
28,-0.7920973237282443,-0.7650273519253862,-1.1074845135779832,-0.7560782716206854,-1.0362431632579843,-0.750068923844441,-0.8907769610629095
29,-0.4302311359855917,-0.5322874714514341,-0.8939677189923074,-0.24396338446183433,-0.5836892703024631,-0.39913761570091566,-0.4972649965305989
30,-0.30690866560155605,-0.5757855006243585,-0.6915237628581217,-0.4807962399561018,-0.4507057764363417,-0.21913437134831273,-0.5673485150885403
31,-0.31457526898427624,-0.540508938411739,-0.21673944499766407,-0.38945373525363824,-0.3879967313627809,-0.0002677732287728369,-0.36809119773917476
32,-0.36806654057630084,-0.692194512307124,-0.6260696781162487,-0.024238835483826385,-0.5806396516124266,-0.20704703637686148,-0.39286278448326656
33,-0.3028441488477114,-0.5136443897821384,-0.08287960041490194,-0.15095909282868095,-0.31186047958874497,-0.012659462935687316,-0.3413126148318716
