,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,-1.3245759420009655,-0.5673377892606642,-0.42391219013265413,-1.1306499878678933,-0.652915010115251,-0.004521415468367707,-0.5980109073759683
1,-1.4747098069740332,-0.829104563690997,-0.232748791108353,-1.2954970260702232,-0.845072421281791,-0.13598955765256346,-0.8181609292912455
2,-1.4932744054109168,-1.133292722307848,-0.9387162020361686,-0.9859087823861246,-0.9683146489689214,-0.3868586946719351,-0.7014584439669798
3,-1.5236949279812642,-1.3086177506628318,-1.3116411502502778,-1.3921612613667274,-1.1909756916155672,-0.8303025087059694,-1.6714804868872422
4,-1.8017098910769906,-1.5161613617134966,-1.4104534571403633,-1.4074199622210073,-1.299168832509506,-0.929610982276274,-1.8644586781681232
5,-1.5232984973164214,-1.3307018477144625,-1.27557139035342,-1.1526004108091208,-1.2573357936630878,-0.7707761639525726,-1.660686354145184
6,-1.3082869909107835,-1.158908248018262,-1.1569580509259296,-1.2609194828451762,-1.1290253059539317,-0.5656994649822481,-1.62424257169636
7,-1.2580950974610996,-1.067591664486384,-1.088545433640597,-1.0247317772260993,-0.9308921164645518,-0.48312548690930057,-1.2993186389877662
8,-1.322367810733887,-1.051341921416684,-1.207310355998306,-1.067006552398233,-0.8831440861281863,-0.64363072731485,-1.567996266566604
9,-1.568565192216088,-1.0974344826748874,-0.9343393429030229,-1.319617979964874,-1.0751947160284394,-0.5379681496594922,-1.6841972578864681
10,-1.2109791531115714,-0.9478477066943302,-0.8470374262436451,-0.9165654822230054,-1.0296657168255385,-0.5242503009068439,-1.1711239865113983
11,-1.2374099058442294,-0.9468366798554538,-1.1629678560269028,-1.0305971476710156,-0.8987546086366102,-0.5460967584747921,-1.752258255662082
12,-1.2517089210859496,-1.3905714595814205,-1.8665721142517064,-1.1125882934070264,-0.8252467624226518,-0.6102428797332665,-1.537115301257215
13,-1.524027892156587,-1.1316406504981364,-1.0827155456540858,-1.1943837818169392,-0.9747574973342822,-0.500773471786637,-1.4588494902830078
14,-0.8463258767391935,-0.975768348601667,-0.7634933567579445,-0.6106985503656933,-0.9726542227598429,0.0847573403259452,-0.680268630903303
15,-1.013540943411602,-1.0449173352638803,-0.8556271820810792,-0.6504803191840991,-0.9568171449335907,-0.3749318220378482,-1.2092862315234696
16,-1.743555269122135,-1.436248333127625,-1.0969545593162344,-1.2854337799573101,-1.0429767210316285,-0.7310872017750459,-1.7392734642603653
17,-2.5616422538122716,-2.3478158929794977,-2.056256662449382,-2.080319742154389,-1.790980890633697,-1.3593066812187788,-1.8780078710883998
18,-2.4127037571164287,-2.4280256216068214,-2.356742272691097,-2.169089730326435,-2.153230995758333,-1.7047673015622797,-2.6131065839380847
19,-2.189649781875948,-2.126856444112536,-1.9400288542362851,-1.934313921694548,-2.059181279383337,-1.5939476542260402,-3.060138905086585
