,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,0.6653226022406944,0.3102626308827416,-0.06985843074834364,0.03979161260791257,0.03392538086695822,-0.04383112202219459,-0.037094875094020645
1,0.022232774163864377,-0.46006356603887094,-1.2408022803886496,-0.6494195836389878,-0.3720218693397975,-0.7157686886219616,-0.6151715835986271
2,-0.06279391009862678,-0.42778524362663267,-0.9183953983363793,-0.5714840692031121,-0.46202386162997866,-0.553286885507861,-0.8005930477965202
3,-0.4931588835390954,-0.6153417852841779,-1.3922903596867435,-0.7319298394844858,-0.7063390635756335,-0.8452857366220548,-0.5970145839305243
4,-0.17049244627068028,-0.4528772738998079,-0.6942958072489098,-0.7396893628115219,-0.8301807022693055,-0.7457811098910179,-1.0363792216291166
5,0.07767684007214903,-0.02867361695266107,-0.17911569233973168,-0.3251896789239042,-0.5321197054246547,-0.5864751189199333,-1.0311971531588273
6,0.042676664584336166,-0.37254585631948733,-0.8478376501541689,-0.42926207343292266,-0.3575204806341688,-0.5727642484204095,-0.8789166250892863
7,0.07207513552570077,-0.5082735678758649,-0.936788229798232,-0.38101395425679513,-0.6256496090447967,-0.6694582887837086,-0.8367876993853662
8,-0.2662883638393545,-0.5028630511652398,-0.8115883084585249,-0.32511451489876725,-0.8516464384967548,-0.8639327638267835,-0.7675992134924429
9,-0.42415836829896847,-0.67292073354911,-1.0681196042194756,-0.682901256410592,-1.0123278673644087,-0.9752628472160113,-1.2865157725949585
10,-0.155254552830284,-0.7190196403398723,-1.495610756395095,-0.7145373606231015,-0.8920745463066133,-0.9475787157130527,-0.7820899107963408
11,0.583781950770522,0.19772531687435835,-0.5701101918005094,0.22067214823979373,0.09762023138605898,-0.04987854198763943,0.10345796782212893
12,0.2057714133501385,-0.08765996650146106,-0.7392940156089942,-0.21398884168105134,-0.27477673410945797,-0.4007697657431645,-0.37384650323453283
13,-0.20031063168646668,-0.4579750897643658,-1.0199898695124112,-0.6109409055114632,-0.7544587261806364,-0.5739958373810238,-1.1467981303392694
14,-0.10947462172260991,-0.028326079696107342,-0.6283866582089175,-0.06404345897146803,-0.2721557016427546,-0.10178073715870133,-0.6476668754294459
15,0.14483638883932848,-0.08214571214312372,-0.650807224586508,-0.14842352098666758,-0.2190990658179217,-0.27381791771910713,-0.62596995137964
16,0.19074514917481444,-0.12413996860111741,-0.4237606535844023,-0.10911030422928357,-0.23636938154202838,-0.26380692998231786,-0.4860146661967623
17,0.39598409079341756,-0.09016121176233777,-0.3063104412919877,0.04900448972892493,-0.11786738802204226,-0.17394235309846703,-0.32074875300889427
18,-0.06005474694769575,-0.2863611558655841,-0.3398996058843906,-0.39422640859511854,-0.4025719172246376,-0.6508539091883411,-0.9005584052791414
19,-0.40351997439647036,-0.45277657425464923,-0.6247956843890954,-0.5656078000615404,-0.5121517664670883,-0.7330531016464344,-0.8548524715505535
20,0.06950685076133212,-0.3496880418200648,-0.5175720531178811,-0.3670681229985462,-0.6048615537222914,-0.6221557745361375,-0.5739005463696227
21,-0.10110797434812291,-0.2204880465838709,-0.26581614374092766,-0.2948423456602259,-0.6636302850388496,-0.7649873414939096,-0.44029139342441515
22,-0.24673871378056234,-0.2260137383445495,-0.040294068427783714,-0.4073300365481755,-0.630954558947775,-0.7548572072658938,-0.83856147629805
23,0.5093838728533608,0.5500910354795097,0.6338714250759843,0.3157865641440203,0.2538570623116726,0.3521750132511719,0.03675926019527673
24,0.7511460095739828,0.5164554497594519,0.351068366689244,0.4295604250576084,0.3849440914954215,0.5227255377573355,0.4776748522547518
25,0.14626283406919072,-0.11267931293209896,-0.2356679786815441,-0.2210776791384248,-0.2978622404334324,-0.35126567379804846,-0.581446768625654
26,0.13033549241790254,0.08183321281976287,0.08599692223288713,-0.19836631650853515,-0.2562275184009358,-0.16602557305308657,-0.32365748147699835
27,0.36585674553454695,0.259440858604556,0.4386645081090492,0.20331004372687742,-0.22102522253046572,0.03617298995173103,-0.06761939795287585
28,0.20633179309946748,-0.22806614256882343,-0.49138789950721673,-0.302074646944038,-0.5903364320140717,-0.447182993009879,-0.9070878987532822
29,0.20088041245672805,-0.13348525155585636,-0.29595681035947763,-0.24224850463117129,-0.4422159091748526,-0.35012553952603503,-0.4625492934623102
30,0.13062350197671968,0.053174646971316714,0.11123616261037128,0.06278741134522195,-0.06909492087308067,-0.2902766566037493,-0.2408123280499268
31,-0.0630986708896053,0.09464149630935671,0.48047932069916754,-0.17639876881315011,-0.29124088313145646,-0.45529622368722855,-0.7448883466526959
32,0.14777874719732154,0.46269613963616313,0.995471484855944,0.1777439210408102,-0.009256674026082833,-0.1628924697646588,-0.29595136041038966
33,-0.0903105056950757,0.08649591804731216,0.7560599936660424,-0.20644706722942566,-0.07857303442560096,-0.25462332873368304,-0.4827117871666442
34,-0.31355791781486,-0.19374387871030893,0.16204549591363104,-0.4942310756238435,-0.4317464030025491,-0.5028934890787572,-0.7795018835203481
35,0.20584158960256538,0.5121861335759351,0.7845771476202508,0.28529474827665974,0.20547726890757828,-0.1217521738707857,0.017520665521830053
36,0.2210046832948951,0.2923245731706911,0.26190338300008875,0.15552674740763708,0.3289717099392931,-0.08289461046455367,-0.478201700359003
37,0.21233926107360368,0.14214005491938894,0.31539381885311,0.23520017303345303,0.020783818821402632,0.034635962754598335,-0.27107878753504405
38,-0.15902086268947535,-0.11822943357462505,0.20752077848275619,-0.29688634502339345,-0.6463032184922042,-0.6908469044522809,-0.8017733521580439
39,-0.08350198086726479,-0.14588231517680778,0.056234971579289805,-0.3726557603846698,-0.6217139479863938,-0.7440817505562143,-0.9185492785351637
40,0.5358346601911634,-0.0858785565887097,-0.10006157094607815,-0.19798017488976943,-0.4782646050467136,-0.4307388650958127,-0.15112031285214847
41,0.6938355394330635,0.5927905984753924,0.7675576935307582,0.736320457938351,0.3027413638838098,0.226672361594195,0.36280364904819334
42,0.516685801342069,0.14645528041802305,0.22495928364788043,0.18606801910514034,0.11802380150156822,0.06881110657362857,-0.1394415631591211
