,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,-1.1091178026460025,-0.8609395053048132,-1.3077305669819594,-1.271076491679291,-0.34957565533443924,-0.5705012943560744,-0.42082338728781
1,-1.5507553263410472,-1.4744449890328526,-1.8265189101958903,-1.8224044864061666,-1.0589018918920452,-1.1180348544835357,-1.1487607974664475
2,-1.6326928607332718,-1.7952981753219404,-1.9763744863770647,-2.1667672202753265,-1.7496617001217367,-1.4270471311744402,-1.5480133132913587
3,-1.6570318529224437,-1.942887013801826,-2.092554860348656,-2.033807993247223,-2.1587682838318942,-1.5576940467994882,-1.9548669944410593
4,0.268116028774644,-0.9633910094343023,-1.3853022656583072,-1.7615958847683635,-1.2413167017181537,-1.1630780752999164,-2.8356970005722264
5,-1.8380345190999101,-0.8814829145731952,-1.3665120857157227,-1.0564420021487138,-1.1065306921648053,-1.434791605850086,-1.747101053738132
6,-1.8708494032717056,-1.2357825951437371,-1.8324827093689642,-1.266279103456688,-1.0341596470696373,-1.5009534460538987,-1.2467002131299907
7,-1.0821006067252892,-1.2550024399749995,-2.1347158814519247,-1.2521715940329896,-0.7086088601919798,-1.2743669231224604,-1.1289386462305968
8,-1.4515375153800516,-1.676601686494537,-2.3780588126714477,-1.6755853487107273,-1.096749423916409,-1.5471209437103346,-1.0601977937503062
9,-1.0376403805896022,-1.6335961837280522,-1.7000054639946214,-1.5811223673441808,-1.4372199107798118,-1.3851259164603928,-1.0164186422854224
10,-1.9788823552830586,-1.8437661015222035,-1.6912819898511593,-1.962719180862296,-1.754430214825811,-1.4283806154334624,-1.5519547762977361
11,-0.9295137484998683,-1.904995915957665,-2.1384313730026854,-1.8066842193282249,-1.5743368270360947,-1.4105087451200302,-1.6766186234172835
12,-1.804448234367623,-2.33854746067879,-2.786572259045599,-2.148369501545203,-1.6695425244642905,-1.9677649845328256,-1.427246483007854
13,-1.5001946244283655,-2.4095658541272447,-3.0800373114288995,-1.731866717797926,-1.658691787820527,-1.2633741804692886,-0.7056724561126526
14,-1.4392097169203737,-1.9521189758962898,-2.5403826210939435,-1.5435717104660127,-1.3542688524215136,-0.7166820859895476,-0.890811933110821
15,0.7222007214902746,-1.309491765128068,-1.9255874432324909,-0.7082126601212319,-0.975729169139742,-0.45163616874599605,-0.826465886601838
16,-1.2184889304717306,-1.0588762355639658,-1.6904912417046383,-0.6392144865650554,-1.09025359838245,-1.853698622358743,-0.32332900079948357
17,0.9461149633237245,0.42017548490218687,0.3313210940860749,-0.1494898759190261,0.3866695065532603,0.8871460548913735,-0.1315146608562357
18,-0.2633581423141873,-0.40486751218894634,-0.5694669562143453,-0.3536597123788367,-0.1271848733558329,0.7955122541957189,0.7155058634294813
19,0.261715981345807,-0.12147905160680494,-0.5434824384797956,0.22157158138872612,-0.41248916116094136,0.11340842010193038,-0.5637230048477071
20,-1.049412393051087,-1.5749949832145698,-2.107138091868123,-0.6324338766608264,-0.6201205610895613,0.10185357389164043,-0.048200828590052626
21,-0.9752749503243461,-1.6612168636847164,-1.6771149661216036,-0.8445872493952554,-1.0413789730133316,-0.3338873697611951,-0.3428317865209126
22,1.653064974451711,-0.7920657363137334,-1.292101917869882,-0.46788472412306636,-0.7326047678762656,0.1696242268778363,-0.7646361601987943
