,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,-0.6086393899130709,-0.9866253063784769,-2.148857734017689,-0.802630576076898,-1.0265254174658538,-0.9148032777627354,-0.5666637999007466
1,-0.7668305434715972,-1.081100591978101,-2.154166265194508,-1.0284291277009723,-1.3057402274223278,-0.9698892464177788,-0.9083073082017541
2,-0.8701314410732319,-1.2451399804567382,-2.3221663109608457,-1.0407670342803266,-1.442627530701791,-1.0629216776408492,-0.7573117845987303
3,-0.7460950006326961,-1.2374494929846933,-2.2964881017133116,-1.1907725010618757,-1.4157883814646823,-1.00240676398734,-1.1554379540333768
4,-0.791729354630192,-1.1079467171425128,-2.1078351107717914,-0.9773126898076508,-1.3900309743854393,-0.874344558763048,-0.6468047097432705
5,-0.7980000403954239,-1.116420836156368,-2.2307249750891387,-0.9910705883914026,-1.1191761442773334,-0.6715578563987107,-0.7065378089806214
6,-0.732322378380168,-0.9587200084625461,-2.0414093380326506,-0.6259345667499584,-1.0118514729516193,-0.5527514655630574,-0.3459669946794626
7,-0.3204184437137485,-0.7903326961562872,-1.9314597656239592,-0.5566031851487555,-0.8560580826782903,-0.44346596635224955,-0.2986702273420073
8,-0.400167431413335,-0.7883745598840736,-1.836859913282641,-0.49996149582262656,-0.8097786947199154,-0.21138122199448212,-0.13686401949401927
9,-0.7485922453323361,-0.9342300569807365,-2.1716143555630794,-0.6694085474606734,-0.7391360316527518,-0.4819556804563305,-0.2314323587589912
10,-0.4727409378244065,-1.0182428440154965,-2.287195235750808,-0.7844878843084415,-0.8232725637342533,-0.6979978099062174,-0.31608712085436635
11,-0.28705245973529436,-1.0593806842279792,-2.383421731712623,-0.6882531199747196,-1.0138283989566836,-0.8052217018856466,-0.3754834555529516
12,-0.4689140250894166,-1.0890794746678933,-2.360040149660936,-0.9515468992826825,-1.0081339899999306,-0.8024356960234412,-0.5649100042848594
13,-0.49794562344894544,-0.9773628108920146,-2.320618679964891,-0.6728497191501116,-0.6941117336894308,-0.41778459743386115,-0.327738494208931
14,-0.6662740710049757,-0.8345606528844111,-1.9806500142094592,-0.7258885018112079,-0.8155251186191904,-0.4760676996436014,-0.29527497056384805
15,-0.6921458210552522,-0.8500214131133887,-2.1088435095922122,-0.6429868656804455,-0.6814059312261946,-0.2664644782212266,-0.10127041544386427
