,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,0.059569071754298264,0.2726957208870715,0.11792752805206419,-0.12227556949174101,0.020032133290225573,0.194755786550108,-0.31709087517137885
1,-0.35760037205828255,-0.11939107804554668,0.1632560300196637,-0.6306921525994479,-0.4381924981759958,-0.19345462835029842,-0.8661803709782572
2,-0.27480880151102305,-0.12114782589878814,0.05628183388079222,-0.456998500798152,-0.45222260214806764,-0.13874305734901884,-0.6734456660059612
3,-0.43940902433277707,-0.3773304854063236,-0.25257029914950024,-0.31527361165147866,-0.6248735757408767,-0.3455893974678302,-1.0083395961197523
4,-0.26312736712618445,-0.531022820501735,-0.5008461957090375,-0.713563498557533,-0.7180208867623961,-0.5874031555535463,-1.4616743483756807
5,-0.3910064610709796,-0.28161273424217953,-0.6718886092895389,-0.5021111073095681,-0.35302467263148,-0.4052745327552673,-1.1926793858466704
6,-0.104874960749747,-0.19604361204601614,-0.5663216246430594,-0.3837656000414595,-0.05381615645446232,-0.1500136331254802,-0.9335455221966319
7,-0.1255757587693651,-0.145857673650454,-0.07133116649420046,-0.1602354294651023,-0.22321898182403288,-0.04016970094216837,-0.4339845663068883
8,-0.05625671677562316,-0.304791140737127,-0.19464222612238657,-0.1813937382143471,-0.300480327857796,-0.13968156718817173,-1.0772790131504877
9,-0.4693271375382011,-0.5532804961531258,-0.6495747279781732,-0.5269416516746798,-0.6104941223629219,-0.6645364182372221,-1.0837856733170088
10,-0.6837176341645144,-0.7827759734909866,-0.899001980417566,-0.6538462412616423,-0.8483992984263906,-0.9640217136960051,-1.379209650857388
11,-0.5330401812601409,-0.7315401205443547,-0.6715549348909029,-0.7441814774153308,-0.8794070165183825,-0.6980470469004426,-1.0889719793539263
12,0.0025355007139484798,-0.3820362273747568,-0.42302490857066033,-0.43543388564462177,-0.5271630656522426,-0.36241735429233507,-0.867632343381467
13,-0.23791368205856678,-0.3897477906138482,-0.6386994745014754,-0.461733857035852,-0.46146146064455634,-0.4888047647917375,-1.11588188390233
14,-0.35152602975117553,-0.45631187284343483,-0.6935963598809529,-0.5446890627014795,-0.44384683085642324,-0.685762374841552,-1.1798425348181993
15,-0.21766139505561632,-0.4723041045437636,-0.4862355065025348,-0.3707143175743177,-0.43277512020472597,-0.3587261240959805,-0.7263525168980104
16,-0.06982095415866674,-0.5318595225862576,-0.3402490834939549,-0.28052498743018683,-0.4573454884332449,-0.3541468945316047,-0.9142123951053679
17,-0.47405421979964224,-0.7499432541041334,-0.6909167122702407,-0.579447227873212,-0.5044701335673608,-0.49553577301832313,-1.3945428006847662
18,-0.26158455467818165,-0.5707410312090873,-0.42239163522319245,-0.4900854465406752,-0.5477841693285803,-0.315444226921728,-0.7275310357042386
19,0.10512257737421216,-0.3606127263552326,-0.14848660348845755,-0.1814022615368949,-0.5748212673867087,-0.36243310978538545,-1.048466881888141
20,-0.1750807030242818,-0.2875504735718111,-0.1687371377948459,-0.37396715191497715,-0.4432402345200835,-0.26514348475758,-0.9160701518292762
21,0.20205321031000523,-0.11651347389341477,-0.2568471501506693,-0.06639124573955903,-0.233955873109916,-0.13068062668471775,-0.2788987721408057
22,0.613813929116855,0.03536113027379561,-0.1575954584948498,-0.11544997657092698,-0.07483128975570139,-0.2628230039040237,-0.41117930931334384
23,0.20203288674144204,-0.043774100074046564,-0.17336815498570246,-0.14657681621330065,-0.10959114356849824,-0.2921305583207387,-0.7470115654871546
24,-0.42770243279829323,-0.5834342935334459,-0.5551048059702701,-0.5326630607716389,-0.5216364189415792,-0.4829717462439303,-0.6706354331693819
25,-0.4972773036499465,-0.6507601817126427,-0.459764802864683,-0.4825629954906454,-0.6803769373386309,-0.35508587040361406,-1.096324581909849
26,-0.3255861415714918,-0.3921483463647103,-0.5525221012907124,-0.4712990117048958,-0.3034598380338764,-0.22736016879645252,-0.9713138650421249
27,-0.3326708146958648,-0.36532502279138157,-0.493618867648248,-0.3314420220070046,-0.2383972489268011,-0.12734294405007368,-0.8521900784410706
28,-0.07644358562386877,-0.2554041176030198,-0.4043071475410258,-0.16036762306336333,-0.017674078580768793,0.2968234868133014,-0.45455219128959573
29,0.059276841773797884,0.10325044341944724,0.14774003806502378,0.1488068880031357,0.27010837395076664,0.5723330943165266,-0.15754701548640673
30,-0.12274975936744426,0.0060340106411755105,-0.03669922809645598,0.0942674826936163,0.17170565307794944,0.2765030951091195,-0.7707210992053046
31,-0.3855691094535363,-0.27830770951665007,-0.1632904374251396,-0.3445804188340263,-0.13143091478944627,-0.24513769490607423,-1.0359576526359744
