,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,0.15019571331038506,0.4706718076455193,0.6513425830886845,-0.5746616912485752,-0.33291334187673555,-0.20872431803135275,-0.5183694004599493
1,-0.9403587090578025,-0.15387163802751758,-0.6051455220133377,-1.009989653612723,-0.7798529421780394,-0.6778385106408942,-1.0867796027532743
2,-0.8619270843903788,-0.6965389851537354,-0.8030975717637148,-1.3251085480183613,-1.1179591091911647,-0.7674770210483592,-1.2182462224974147
3,-0.8246979334738089,-0.6675554005169925,-0.5978181361280441,-1.1298743827536102,-0.9811414366110703,-0.606084514036422,-1.1167152621713874
4,-0.8455408636719142,-0.3696034349027564,-0.15049886424014502,-1.020285756820344,-0.8581027843952682,-0.5392449572867416,-1.1716867415527612
5,-0.7620460659429966,-0.38481231506422053,-0.26143815961101424,-1.232190043660686,-0.934375816913333,-0.8947038473486911,-1.4667851640513343
6,-0.9551018088301007,-0.43466155129287837,-0.48875998190546355,-1.0341959105470409,-0.9681774488950851,-0.8703300128288396,-1.5274150349061912
7,-0.8825701003818196,-0.4477167519979575,-0.6089369933396114,-0.9301991487950164,-0.8518548169891318,-0.7589146238871497,-1.2079788742699515
8,-0.5932337730980155,-0.47169353581799295,-0.3008568949775068,-0.9362435722050442,-0.888606283920133,-0.6944237122469618,-1.0041214025511904
9,-0.28905272798919945,-0.3706461142010698,-0.5042276777828221,-0.6712824253116284,-0.7779384762839925,-0.591378528514378,-1.354002896485563
10,-0.6099756495235464,-0.4606241043900096,-0.7387010057509933,-0.7399447745618546,-0.851114106610909,-0.6334971212513106,-1.2135936762077308
11,-0.6695488873428026,-0.34512846914900375,-0.6307751524874448,-0.7819237427855712,-0.6982697818223166,-0.3979090930357257,-0.8233650139004496
12,-0.6113056451636929,-0.4782128421842144,-0.3768123558358347,-0.8019574347099142,-0.8997970265721748,-0.5523866757922227,-0.5494633543901207
13,-0.8020884624077649,-0.7218172997764121,-0.6099162045994362,-1.0499015545032597,-1.2995583158486752,-0.901194459288073,-1.341160228249786
14,-0.6076118516154274,-0.6338116221662792,-0.6326120822906454,-0.9929229792125369,-1.3586744055379838,-0.956861937266458,-1.1917551817487388
15,-0.20161874596704088,-0.2644404891626987,-0.3777562279097424,-0.6319231917137581,-0.7158841127599622,-0.33485674625906675,-0.5554361745583745
16,-0.35731155816716864,-0.28653098311752956,-0.4161845204026591,-0.4054469522771184,-0.6704351940151845,-0.2800746675455526,-0.6737911268631774
17,-0.6993102002496432,-0.3231871250339363,-0.491069722978974,-0.7102801578041319,-0.8486251212083872,-0.533668743568639,-0.8220747706849619
18,-0.6220615125258675,-0.378951364569235,-0.4001711624065756,-0.8699384335542416,-0.6843273764738967,-0.4436308415617428,-0.7308473839946387
19,-0.6093838642428668,-0.41165470287594597,-0.5109039601539642,-0.9164677813109847,-0.5850713802092663,-0.39837096707678554,-0.6161849165265855
20,-0.7264949560699403,-0.31582223058575726,-0.44528862555158,-0.8633440992183213,-0.4093706681764033,-0.07787734003338695,-0.5945120185597343
21,-0.6312913736842702,-0.4086119470238423,-0.5933098372154504,-0.6845378235879781,-0.4838630240250332,-0.11191400764639273,-0.3318364170063695
22,-0.6479230812635688,-0.46431695206705115,-0.46896775243300226,-0.81433627761965,-0.8619673161660366,-0.4117382169504822,-0.7331295176969846
23,-0.3753610077226739,-0.2423885893975669,-0.30440588988166084,-0.8352610724819853,-0.7669210277195788,-0.25543106234125595,-0.8179246990958732
24,-0.1624300348463894,-0.09974660245191105,-0.059693136797321245,-0.410215840725729,-0.2987758863006654,0.0406648960686817,-0.25377119818797667
25,-0.16067481421498897,-0.3243788843023003,-0.2841460769113482,-0.3785305966280487,-0.6356456120729206,-0.21503147176324486,-0.5760872611550732
26,-0.4626001816524301,-0.3495352127105517,-0.5055836826717979,-0.8510283897898215,-0.8151276197038279,-0.5381673555971663,-0.9739739788196349
27,-0.4319560923847501,-0.09850001523685782,-0.36323358135182815,-0.5933464609411048,-0.47559571393050676,-0.22522107294832847,-0.5156467590752762
28,-0.5647032662184852,-0.4006059137136068,-0.6758037211929633,-0.6400582764837268,-0.6405784354184242,-0.34913312087169757,-0.8076455776261802
29,-0.34580758387306254,-0.3074725726473495,-0.656148416807337,-0.5593635027660223,-0.575105755121929,-0.46945392527548996,-0.9792281390153957
30,-0.608995472083599,-0.3612916005983319,-0.6882966506740686,-0.616404490148074,-0.47580433603634875,-0.2992036046605589,-0.8245186289925684
31,-0.5667045840825082,-0.4498388152266079,-0.6113535905620928,-0.7866665651897349,-0.7129936027372104,-0.3259627793603051,-0.8239785917970284
32,-0.19408741416395436,-0.04067575745542291,-0.2970401955079147,-0.41434322980262034,-0.23286197593063349,0.06616828582463999,-0.5055746169922611
33,-0.3813049407868192,-0.11593386566816767,-0.09284593698222565,-0.5349746044615696,-0.5358715138916423,-0.22341694092034864,-0.33363882124590727
34,-0.046294650619097766,-0.025492899650728228,0.0333324484524411,-0.4440903880419491,-0.5757940540454385,-0.30986447529441613,-0.5743979170783663
35,-0.19872642663800733,0.029529595663560636,-0.02609966818691234,-0.23052110225009415,-0.34672404640826426,0.03665348065881245,-0.16586219672111852
36,-0.36040456645586616,-0.22527702820500134,-0.21171217563490075,-0.6031368072947394,-0.6075772436464817,-0.2794141298341647,-0.4654222922924578
37,0.1539501014615876,0.08218866141592361,0.19988523488477838,-0.10230643961550485,-0.28954937472651776,0.1526667324882252,-0.15583023576635704
38,-0.36940124404584473,-0.11910306186720603,-0.09325290713682222,-0.49686226730904726,-0.4150113545298112,-0.16896762080738423,-0.2716521991037602
39,-0.21376131983272373,-0.0906452389382857,-0.03949565322126247,-0.37275237166774194,-0.4473205333045051,-0.19173130533345933,-0.3685618666198718
40,-0.26150251837754546,-0.05902165023418475,-0.16448738321575362,-0.503858041243737,-0.19961903850146784,-0.12095801966495097,-0.3254952506769021
41,-0.36581347780518847,-0.14115227751721385,-0.6052885296058221,-0.567372920081175,-0.2220488695570239,-0.09013405710464895,-0.279689592825342
42,-0.44935369543411063,-0.12328791329890523,-0.3596763121840958,-0.4531534887634459,-0.23306205789251494,-0.18657589002720495,-0.13500100327514986
43,-0.44813878214294434,-0.5049057942341484,-0.7473148509985457,-0.5562717436149796,-0.6635700094378791,-0.5238552316905692,-0.34998688452494736
44,-0.42714392144295843,-0.5183097290153853,-0.5255642501572737,-0.48784950470581506,-0.7338474544581445,-0.5464230526313096,-0.5907557892795847
45,-0.11902447035558694,-0.4246111075450601,-0.481205442027548,-0.5006466176282203,-0.5888274323878087,-0.5665984853821858,-0.5418989342748589
46,-0.027685567356579455,-0.34520636147992045,-0.4450248317284,-0.35894120258945156,-0.3418956261585805,-0.16912150098268747,-0.3380509807013178
47,-0.3769654784731138,-0.2793314648001965,-0.4489102271894012,-0.5129474578306007,-0.354607557003834,-0.18015989468222873,-0.47393787892741884
48,-0.4579657729807831,-0.24671864157734416,-0.3856430373720272,-0.5999624788175563,-0.3267342474067796,-0.3793748584438593,-0.49069352661150023
49,-0.6270307198638037,-0.2876809699652912,-0.3218647348853487,-0.6308425450738695,-0.3131798882465887,-0.46952285634225077,-0.5098882905975154
50,-0.6541824210180582,-0.4472672642461459,-0.5197289327465775,-0.6582921667849934,-0.5387312132089235,-0.5540470774601464,-0.8682365284397131
51,-0.4502908940524488,-0.3779191472635397,-0.5062364916997879,-0.37788885754337415,-0.3778106270984381,-0.32928009862561275,-0.5836063604058983
52,-0.033977101738067006,-0.18293225694705806,-0.17443961372185157,-0.4789350706705972,-0.15321834897081246,-0.24683259194779236,-0.19816634681588796
53,0.02170531447873003,-0.18566027422485057,-0.12134852325123191,-0.23120240408373924,-0.3011898490233584,-0.21917691969595918,-0.3872463185678524
54,-0.2518610281274736,-0.11884098882054223,-0.08834030826170292,-0.27141573497296373,-0.22443619509941612,-0.31744638149100673,-0.4725809759471416
55,-0.267560119871888,-0.24221070890583782,-0.45410427949736487,-0.5474672931836637,-0.30037832841237416,-0.5957992011119748,-0.5015898001332695
56,-0.5843698730318074,-0.33063727765226825,-0.696444748140749,-0.3675654497638318,-0.39480830824644497,-0.5848938290626567,-0.5746883839313733
57,-0.30018492083181414,-0.030706510486314575,-0.2911382465743557,-0.25874277454756817,-0.2473481178491518,-0.41791214174418606,-0.4045186746246603
58,-0.34527623798247475,-0.2519491480544037,-0.5030221237601182,-0.5893550173922706,-0.16766495845914092,-0.4054934172710927,-0.15989741339937671
59,-0.5490494845858969,-0.4848315154905782,-0.648047108353996,-0.5538194279294124,-0.6352749134490672,-0.8135635410823089,-0.586687587719229
60,-0.3470289839205485,-0.41909276557043995,-0.559680792714623,-0.5195030574842189,-0.6726381944401219,-0.7585872508148991,-0.8601167584525867
61,0.0986218342959404,0.23844831560107077,0.06558080254186294,0.007812312085865808,-0.1285934351534749,-0.13571724309615668,-0.16636220385332698
