,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,0.6098484073795873,0.4319007217503183,-1.775592639557356,0.04542144950272005,-0.37184990739114027,-0.15940844563636297,0.33657745672817074
1,0.45605425130867516,0.2143491590615528,-1.9809028388669851,0.0020117261911177698,-0.37897555288156826,-0.04904649743309213,0.05149940647332148
2,0.11503504259986741,0.23108689813778616,-1.290104784338915,-0.340036557495286,-0.3153221275904549,0.001424304961050536,-0.0239558060071571
3,0.12309095378375368,0.12345909370750908,-1.199958755324534,-0.2259947909178056,-0.4004067243679394,-0.08667818666583672,-0.14580509200015312
4,0.05137559697799965,-0.1790622138526252,-2.248364798896233,-0.3838054278561219,-0.45203952484689935,-0.14675867861062894,-0.271276453840257
5,-0.04433817164985321,-0.10523802739498417,-2.1856218747564533,-0.2668075663679775,-0.3112842437492283,-0.036163441104058336,0.062070454832738056
6,0.5146516288695082,0.07262142763885554,-1.77044507888494,-0.036010806623708126,-0.12460373776895466,0.29231124409720827,-0.0825391903483115
7,1.0028230755778313,0.260353943205758,-2.0884976389379304,0.20246826420852154,-0.1389035593364163,0.04655619088465812,0.05682719986385966
8,0.3817660087716881,-0.01756418630189865,-2.2672963366793617,0.11849954149784091,-0.3293575367514364,-0.02741257711480622,0.19154354914777535
9,0.39973681354817536,-0.06840675667613799,-2.3969832989761883,0.046742324729285786,-0.48897329620616786,-0.050366880723523924,-0.14944771415047597
10,0.3136241049967676,0.13336175109824921,-2.040805019833215,0.15474521696385454,-0.1841189038209606,0.20724247368669474,0.25213900321788923
11,0.6289613440382595,0.4896727887694603,-1.5643745495186607,0.2639309780846485,0.22620093715422626,0.5169600822875638,0.5869702170290967
12,0.45223187758624306,0.5418025707386657,-1.69665920446986,0.41518115025147817,0.39922050484886784,0.5624534701916052,0.914403982825474
13,0.7122331699571394,0.37460199898076496,-1.5159415775977756,0.5404485555622784,0.3125462501299879,0.565122495911999,0.8501121433244843
14,0.510616729179107,0.1776276333416188,-1.7834645200588213,0.27811249169716556,-0.12226776073619235,0.33872716879918335,0.6083359913528903
15,0.45901189526754216,0.09055475010673449,-1.6036041676197534,0.14916145130351957,-0.23923453231171762,0.20191454387090804,0.029520617560514495
16,0.4422168723891655,0.03317079729502578,-1.680743863083645,0.019734233901076627,-0.3847159054099805,-0.0821275489978096,0.11294710518765291
17,0.5617682160577626,0.05687547946548932,-1.6796749628509495,-0.053517022344420635,-0.2761229038291333,0.02710888234437192,-0.07509048301446232
18,0.5409180860269185,-0.13319183379203733,-1.9684867226600105,-0.00017063058457076542,-0.5579390389138773,-0.28945535578367604,0.05565182127880392
19,0.08753648414896631,-0.4153495753863936,-2.708607104192854,-0.4295021745291556,-0.9327478508404837,-0.5454610396471438,-0.34570186256975266
20,0.14800529712921673,-0.17114412451741987,-1.848654446585602,-0.15697069466466732,-0.8133198180954644,-0.38366190171710557,-0.05151153626523261
21,0.2813004758360229,-0.16860687506142244,-1.8545119821070344,-0.14675916202639752,-0.4954797049516074,-0.09690074929958874,-0.2585096716549508
22,0.08979414240061345,-0.05998888068538768,-1.678113801857041,-0.3358886845060001,-0.4563759858431332,-0.16413594289710431,-0.1815011594250147
23,0.045594311519259634,-0.13550596299886697,-1.5333242297603604,-0.16314261433855198,-0.5621631514414922,-0.17358548812270108,-0.19909612696865617
24,0.05291104395031532,-0.3301515505893962,-2.302097078941106,-0.2412625468830046,-0.40082613447836124,-0.11407540870656772,-0.2346967964968414
25,-0.019936624125319824,-0.24066640277127246,-2.104541762903107,-0.09916464425076815,-0.23147685261082812,0.1651589595492646,0.335781527598423
26,0.1734490286052317,-0.1618352772090019,-1.296104880712285,-0.05715794654422591,-0.26810674922785294,0.31419803251531725,0.0196901509747774
27,0.2681016880985432,-0.2285199760349754,-1.6546345857990623,-0.11715952376000355,-0.2492259486119039,0.2509428811553178,-0.1188931633921704
28,0.08138094130952567,-0.039022488183021474,-1.7147805201962143,-0.13463984539022855,-0.1837511346683911,0.04649679723536134,0.11219069251152383
