,DGMN,Frontal,Prefrontal,Temporal,Parietal,Occipital,Cerebrellum
0,0.23780433109567944,-0.46964188039082183,-0.3838766512084497,-0.39720439374496086,-0.7661191543261111,-0.26938097003166206,-1.190303635604158
1,-0.44938421172194154,-0.9010831354079282,-0.9927532636139169,-0.7390130454081661,-0.9538991737258236,-0.5710407664848093,-1.7532732035431446
2,-0.4148914907858785,-1.10190120169153,-1.0678363860557667,-0.9177928284094257,-1.1538257386501953,-0.7116276816940906,-1.6433057243741094
3,-0.6233612826512811,-1.002822606035879,-0.8630110046018764,-0.7424882804599455,-1.0936802193871287,-0.5937266971654631,-1.6198654374994352
4,-0.014089294224786997,-0.8891949810358064,-1.0395711622074728,-0.9671420923532714,-0.9125025981534591,-0.4938471272104853,-1.560001015195777
5,-0.3027289460609044,-0.7513167907247481,-1.082097448171801,-0.6816190347385884,-0.6437980941751335,-0.3373619688317027,-1.2158735603091886
6,-0.3456455772615623,-0.6880728403950855,-1.0301416621992239,-0.7083113870384959,-0.6148881931496355,-0.3249407588043007,-1.2090047305119946
7,-0.23718818991069845,-0.7145025738658458,-1.0399171910984926,-0.5307713542652815,-0.6286497984459771,-0.3979249377117061,-1.2053774018430756
8,-0.3434646159076298,-0.7844828732322898,-1.1127377452384124,-0.7463821586796933,-0.5841865109070923,-0.4570090436818473,-1.26745397490625
9,-0.49760541281551873,-0.7165151887661186,-1.0850396617499243,-0.5301241919421571,-0.5830730453512238,-0.4559856929308087,-1.1253957710711868
10,-0.24332996967783949,-0.7965685570910772,-1.1486715610013967,-0.8153658173081617,-0.7609949651335988,-0.5754555836710337,-1.0962886689457665
11,-0.4322433020368841,-0.74200678983816,-1.0098372884843627,-0.5074024751193401,-0.77349014795969,-0.4564924061054875,-1.178968660542414
12,-0.20271797510900846,-0.84424190054639,-0.8657873125577389,-0.6276992175559907,-0.7877519332510644,-0.298826081130655,-1.0674618038795332
13,-0.7033577549707122,-0.9067869778426246,-0.9397143053452233,-0.6170094519952649,-0.8402551952903018,-0.30829370678213663,-1.0733094375317696
14,-0.20976397443315342,-0.8329501825822809,-0.7736283877750836,-0.46897634140269806,-0.7856166254832097,-0.3204679151324531,-1.160020334365512
15,-0.5144873462074653,-0.6692693770379647,-0.773205634630294,-0.28710848309338,-0.6572521528687979,-0.23992259472502095,-0.8323707466678616
16,0.23889877821777183,-0.5272946508667554,-0.7518857523026306,-0.12001628461005835,-0.3962652511638787,-0.10858657043665586,-0.7220141868910337
17,-0.06938325491625008,-0.48248581033058907,-1.002323515886367,-0.1785828047440545,-0.41294253204103837,-0.1745861437962546,-0.7197476716336411
18,0.016122506208164467,-0.5784452767337611,-0.9097600499696448,-0.343976215310996,-0.3215926687518369,-0.21403703226952026,-0.8543993241172907
19,-0.7284471531968517,-0.6869293371931736,-1.055174981197581,-0.5352708443283518,-0.35473948625066143,-0.3454435697108532,-0.8799757337424328
20,0.09699828258032994,-0.7200322632556445,-1.2517651816801667,-0.4304995458772073,-0.4458918479965213,-0.3655710761639201,-0.8185166705547868
21,-0.4831852593762953,-0.6733184990149759,-1.14236789009421,-0.41140661341611656,-0.5281080499082655,-0.33584749836908606,-0.8271210222807907
